flair,word,count,topic
Business/Finance,weakness,2,topic-25
Business/Finance,limping,2,topic-25
Business/Finance,upper,2,topic-25
Business/Finance,neck,1,topic-25
Coronavirus,back,189,topic-25
Coronavirus,must,87,topic-25
Coronavirus,among,60,topic-25
Coronavirus,worker,53,topic-25
Coronavirus,lower,31,topic-25
Coronavirus,side,20,topic-25
Coronavirus,movement,18,topic-25
Coronavirus,include,14,topic-25
Coronavirus,survey,14,topic-25
Coronavirus,upper,10,topic-25
Coronavirus,pain,8,topic-25
Coronavirus,joint,7,topic-25
Coronavirus,symptom,4,topic-25
Coronavirus,computer,2,topic-25
Coronavirus,specialist,2,topic-25
Coronavirus,neck,1,topic-25
Coronavirus,swelling,1,topic-25
NonPolitical,back,2031,topic-25
NonPolitical,must,951,topic-25
NonPolitical,among,574,topic-25
NonPolitical,side,521,topic-25
NonPolitical,survey,264,topic-25
NonPolitical,lower,239,topic-25
NonPolitical,computer,231,topic-25
NonPolitical,pain,201,topic-25
NonPolitical,movement,186,topic-25
NonPolitical,upper,148,topic-25
NonPolitical,include,129,topic-25
NonPolitical,joint,84,topic-25
NonPolitical,worker,81,topic-25
NonPolitical,neck,42,topic-25
NonPolitical,specialist,26,topic-25
NonPolitical,weakness,17,topic-25
NonPolitical,warmth,14,topic-25
NonPolitical,symptom,5,topic-25
NonPolitical,redness,4,topic-25
NonPolitical,swelling,2,topic-25
NonPolitical,repositioning,1,topic-25
NonPolitical,extremity,1,topic-25
Policy/Economy,must,406,topic-25
Policy/Economy,back,298,topic-25
Policy/Economy,survey,159,topic-25
Policy/Economy,among,157,topic-25
Policy/Economy,lower,131,topic-25
Policy/Economy,side,76,topic-25
Policy/Economy,include,67,topic-25
Policy/Economy,movement,56,topic-25
Policy/Economy,joint,48,topic-25
Policy/Economy,computer,24,topic-25
Policy/Economy,pain,21,topic-25
Policy/Economy,worker,15,topic-25
Policy/Economy,upper,15,topic-25
Policy/Economy,weakness,5,topic-25
Policy/Economy,neck,4,topic-25
Policy/Economy,specialist,4,topic-25
Policy/Economy,swelling,2,topic-25
Policy/Economy,warmth,1,topic-25
Politics,back,1502,topic-25
Politics,must,1058,topic-25
Politics,among,545,topic-25
Politics,side,346,topic-25
Politics,movement,281,topic-25
Politics,survey,216,topic-25
Politics,worker,216,topic-25
Politics,upper,195,topic-25
Politics,lower,147,topic-25
Politics,joint,115,topic-25
Politics,include,112,topic-25
Politics,pain,74,topic-25
Politics,computer,48,topic-25
Politics,neck,29,topic-25
Politics,specialist,16,topic-25
Politics,weakness,12,topic-25
Politics,symptom,8,topic-25
Politics,warmth,7,topic-25
Politics,swelling,3,topic-25
Politics,extremity,1,topic-25
Science/Technology,back,179,topic-25
Science/Technology,computer,143,topic-25
Science/Technology,must,117,topic-25
Science/Technology,among,85,topic-25
Science/Technology,survey,65,topic-25
Science/Technology,side,35,topic-25
Science/Technology,lower,28,topic-25
Science/Technology,include,25,topic-25
Science/Technology,pain,23,topic-25
Science/Technology,joint,18,topic-25
Science/Technology,movement,12,topic-25
Science/Technology,upper,11,topic-25
Science/Technology,specialist,10,topic-25
Science/Technology,neck,9,topic-25
Science/Technology,worker,6,topic-25
Science/Technology,symptom,2,topic-25
Science/Technology,stiffness,1,topic-25
Science/Technology,weakness,1,topic-25
[R]eddiquette,back,340,topic-25
[R]eddiquette,must,169,topic-25
[R]eddiquette,side,86,topic-25
[R]eddiquette,among,75,topic-25
[R]eddiquette,computer,52,topic-25
[R]eddiquette,lower,44,topic-25
[R]eddiquette,pain,42,topic-25
[R]eddiquette,movement,42,topic-25
[R]eddiquette,survey,30,topic-25
[R]eddiquette,include,27,topic-25
[R]eddiquette,upper,20,topic-25
[R]eddiquette,worker,11,topic-25
[R]eddiquette,joint,8,topic-25
[R]eddiquette,neck,6,topic-25
[R]eddiquette,weakness,4,topic-25
[R]eddiquette,symptom,1,topic-25
[R]eddiquette,warmth,1,topic-25
[R]eddiquette,limping,1,topic-25
[R]eddiquette,swelling,1,topic-25
[R]eddiquette,specialist,1,topic-25
